,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
592,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,3,-291.8029,360.42
593,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,-233.5113,346.6
594,0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,5,-259.8366,350.46
595,0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,4,-325.8964,363.77
596,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,-412.9679,347.96
597,1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,6,-331.5804,357.71
598,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,-293.2116,347.09
599,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,-444.6207,343.44
600,3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,5,-382.5884,382.5
601,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,-257.832,359.81
602,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,4,-282.6719,347.47
603,0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,6,-150.311,358.9
604,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,4,-425.875,346.6
605,0,0,0,0,2,0,1,4,3,0,0,0,3,3,0,0,6,-354.716,364.36
606,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,-292.3958,351.43
607,0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,5,-307.4164,368.59
608,0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,5,-283.0291,358.83
609,0,3,2,0,0,0,2,0,1,0,0,2,0,0,3,0,6,-562.4291,356.23
610,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,3,-291.8974,353.78
611,2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,6,-188.9364,361.88
612,3,1,4,0,0,0,3,3,0,2,0,0,0,0,0,0,6,-153.6752,370.14
613,0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,5,-309.1232,358.92
614,0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,5,-182.6982,372.28
615,2,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,5,-466.7322,358.89
616,0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,6,-126.5359,369.16
617,0,0,1,0,0,0,0,0,0,0,2,4,0,2,0,0,4,-326.9763,359.12
618,0,4,1,0,0,0,1,0,3,2,0,2,0,0,0,0,6,-184.9964,359.48
619,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,5,-111.3822,373.52
620,1,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,5,-342.3685,354.65
621,0,0,0,3,4,0,0,0,0,2,0,0,0,1,2,1,6,-116.7249,367.22
622,4,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,6,-194.589,375.19
623,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,-393.546,351.94
624,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,-204.0359,350.85
625,0,4,3,0,0,3,0,4,0,2,1,0,0,0,0,0,6,-172.7947,367.97
626,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-370.3276,342.94
627,0,4,0,0,0,2,3,0,1,0,1,0,0,0,0,0,5,-209.9007,366.18
628,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,4,5,-169.1755,367.3
629,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,4,-432.49,346.77
630,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,-261.1081,348.03
631,0,3,0,3,1,0,3,0,0,4,0,0,0,0,0,2,6,-231.6418,368.87
632,0,0,0,4,0,0,0,0,0,3,0,3,0,1,0,1,5,-175.5429,359.73
633,4,0,2,0,1,0,0,2,0,2,0,0,0,2,0,0,6,-220.507,367.72
634,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,-459.1383,346.76
635,0,1,0,0,0,3,0,0,3,1,4,0,0,0,0,4,6,-220.9336,370.78
636,1,0,0,0,2,3,0,0,0,0,4,0,0,3,0,4,6,-142.0818,367.14
637,3,0,2,0,4,2,0,0,0,0,0,0,0,4,0,1,6,-382.5557,372.03
638,0,3,2,0,3,0,1,0,0,0,0,0,0,0,1,0,5,-417.582,350.79
639,1,0,1,3,0,0,0,0,0,3,3,0,0,0,2,0,6,-123.4086,361.03
640,0,0,0,0,2,0,2,1,0,0,0,0,0,0,4,0,4,-409.1265,356.05
641,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,-176.3903,351.85
642,0,0,3,0,0,0,0,0,1,0,3,4,0,2,0,0,5,-492.6585,353.08
643,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,3,-169.116,347.67
644,3,2,0,0,0,4,1,0,0,2,0,2,0,0,0,0,6,-187.7189,371.55
645,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,-548.0377,344.99
646,0,0,0,4,0,0,3,0,0,0,0,3,0,0,2,0,4,-133.1814,374.68
647,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-413.3924,345.95
648,1,1,0,2,0,0,0,0,3,0,0,4,0,4,0,0,6,-249.0427,360.23
649,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,3,-241.1213,353.05
650,0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,4,-453.9525,348.8
651,0,0,0,4,2,4,2,3,3,0,0,0,0,0,0,0,6,-181.7679,315.11
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,-362.2367,356.29
653,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,3,-170.0567,356.28
654,4,0,1,0,0,0,0,4,1,0,0,0,0,4,0,0,5,-252.5331,366.55
655,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-367.1645,344.44
656,2,0,0,0,0,0,1,2,0,0,4,0,0,1,4,0,6,-279.6757,359.25
657,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,-402.4,354.02
658,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,3,-230.725,353.94
659,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,3,-271.1471,349.36
660,0,3,0,1,4,0,0,0,0,1,0,0,3,0,2,0,6,-168.7201,362.24
661,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,3,-340.0166,353.21
662,0,2,0,4,0,3,2,0,0,0,0,0,0,0,2,0,5,-166.9095,368.57
663,0,0,0,0,4,1,0,0,3,2,0,0,0,0,4,0,5,-393.1067,360.84
664,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,-433.0018,346.06
665,0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,-302.5005,351.84
666,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,-509.9217,346.83
667,2,0,4,3,4,0,0,0,0,0,0,1,0,0,1,0,6,-167.006,366.39
668,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,-525.1999,349.37
669,1,0,0,4,0,0,0,0,0,4,0,1,0,0,0,3,5,-302.259,362.03
670,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,-390.9659,349.78
671,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-361.8874,356.26
672,0,3,4,0,0,0,1,0,3,0,0,0,2,0,0,0,5,-393.9251,355.85
673,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,-474.0551,353.03
674,0,1,0,0,3,0,0,2,0,0,2,2,0,2,0,0,6,-376.2153,357.25
675,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,-175.7851,351.89
676,4,0,0,0,0,2,1,4,0,3,0,0,0,3,0,0,6,-252.492,371.69
677,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,4,-263.6859,351.98
678,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,4,4,-206.4283,362.51
679,0,0,0,4,0,0,0,4,0,2,0,4,0,0,0,0,4,-181.8107,361.96
680,3,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,6,-120.8607,325.16
681,4,0,0,2,0,0,0,0,1,0,0,0,3,4,1,0,6,-224.89,363.46
682,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,3,4,-488.8935,360.97
683,2,4,4,2,0,0,0,0,0,0,0,0,0,3,0,0,5,-263.0484,385.16
684,0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,4,-452.0922,349.41
685,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,-239.6212,355.41
686,2,0,0,0,0,2,3,0,3,0,0,0,0,0,2,4,6,-111.0978,385.74
687,0,3,2,3,2,0,0,0,0,0,0,0,3,3,0,0,6,-312.0936,367.09
688,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,4,-367.3429,344.38
689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,-401.544,350.99
690,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,-411.522,347.43
691,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,-372.0091,358.55
692,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3,-389.6449,346.1
693,0,1,0,3,0,1,0,0,4,0,0,0,0,0,1,3,6,-165.9511,359.49
694,1,0,0,1,0,4,0,3,0,2,2,0,0,0,0,0,6,-367.7061,367.19
695,0,0,0,0,2,0,0,0,3,3,1,0,3,2,0,0,6,-383.7417,361.12
696,0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,3,5,-233.6347,362.23
697,0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,4,-278.4369,349.76
698,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-615.1419,342.76
699,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,2,5,-314.9928,359.37
700,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-246.7586,344.99
701,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,-252.5208,350.32
702,0,3,0,1,3,0,3,1,1,0,0,0,0,0,0,0,6,-352.3777,361.13
703,0,0,0,3,0,0,4,0,0,4,0,0,0,0,2,0,4,-313.2873,359.76
704,0,4,0,0,0,1,0,2,0,0,0,0,4,2,0,1,6,-225.3583,361.82
705,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,-329.56,347.88
706,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,-271.575,360.81
707,4,0,0,2,0,0,0,2,0,3,0,0,0,0,4,2,6,-147.942,384.37
708,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,3,-561.5186,349.99
709,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,-224.9772,358.34
710,0,1,4,0,0,2,0,0,0,0,2,0,2,0,0,0,5,-343.4072,351.86
711,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-566.8989,342.08
712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,-380.6189,348.53
713,0,0,2,0,0,1,0,0,0,0,0,4,1,0,1,0,5,-200.1865,349.08
714,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,4,-292.9502,377.66
715,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,-284.9109,364.64
716,0,0,0,0,0,0,3,4,4,3,0,3,0,0,2,0,6,-137.5314,379.51
717,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,3,-534.3663,348.64
718,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,4,-132.792,375.79
719,1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,5,-310.5945,352.43
720,2,0,0,1,0,0,0,0,2,4,0,0,0,4,0,1,6,-314.7597,363.03
721,0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,4,-217.7416,355.97
722,0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,4,-371.2304,355.57
723,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,-293.8354,349.23
724,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,3,-152.4623,356.38
725,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-205.5317,366.04
726,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,3,-329.7594,344.88
727,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,-491.1453,345.75
728,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,4,4,-102.4833,366.7
729,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,3,-589.8455,349.21
730,0,0,0,0,0,3,4,3,0,0,1,0,0,2,0,0,5,-271.6733,366.05
731,0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,3,6,-209.695,373.81
732,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,4,-329.0904,364.62
733,0,0,1,0,0,0,2,1,0,0,0,2,0,0,2,4,6,-170.2116,371.33
734,3,3,0,4,0,0,0,0,4,0,2,0,4,0,0,0,6,-182.5427,377.54
735,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,-244.3642,358.92
736,1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,5,-188.1116,355.68
737,0,1,0,1,2,0,0,3,0,0,0,0,0,3,1,0,6,-324.4589,353.45
738,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,-261.2021,347.49
739,0,1,0,0,3,1,0,3,2,0,0,0,3,0,0,0,6,-258.6191,366.88
740,1,0,0,0,0,0,4,0,0,0,0,1,3,0,2,2,6,-269.276,369.63
741,3,0,0,0,2,2,0,0,0,0,2,0,0,0,4,1,6,-137.6632,365.64
742,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-332.7586,373.2
743,0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,4,-207.3837,366.93
744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-261.5369,342.53
745,0,2,3,0,3,0,0,0,3,1,0,0,0,0,0,2,6,-506.6663,359.46
746,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,4,-351.9961,359.1
747,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,5,-236.4743,371.6
748,0,0,0,4,0,2,0,0,0,3,4,0,0,2,0,2,6,-188.3193,375.27
749,0,0,0,4,0,0,0,1,0,1,4,0,0,4,0,1,6,-148.5993,366.42
750,1,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,5,-311.643,346.53
751,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,4,-587.796,351.44
752,0,3,0,0,1,0,3,0,3,0,3,0,0,0,0,4,6,-179.9976,369.17
753,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,4,-279.7406,356.54
754,0,0,1,0,0,0,0,0,2,0,2,2,0,3,0,0,5,-513.4758,355.16
755,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,-181.2108,373.45
756,0,0,0,0,0,0,2,3,0,4,0,0,0,1,0,0,4,-322.1066,355.04
757,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,3,-209.4348,357.72
758,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,-362.5955,356.13
759,0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,4,-327.912,360.47
760,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,-616.1925,346.22
761,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,1,4,-280.3555,350.77
762,0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,3,5,-264.1754,367.23
763,0,2,0,0,4,0,4,0,0,0,4,3,2,0,0,0,6,-184.7916,371.79
764,0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,4,-538.0219,354.77
765,0,4,1,0,0,0,1,0,0,0,1,0,0,0,3,3,6,-251.6618,356.07
766,0,0,3,0,0,0,2,0,0,4,0,0,0,0,3,0,4,-249.7989,355.95
767,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,-195.1851,350.15
768,0,0,0,1,0,0,4,0,0,3,4,4,0,0,2,0,6,-263.7066,371.78
769,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,3,-252.4645,363.77
770,0,0,0,3,0,0,0,0,4,3,0,0,2,1,0,0,5,-142.9024,356.2
771,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,-252.1383,351.43
772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-483.8657,341.41
773,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,3,-776.1999,347.85
774,1,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,6,-172.6351,363.85
775,0,0,0,0,0,1,4,0,0,0,4,0,0,1,3,0,5,-196.4256,359.03
776,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,-270.5477,354.8
777,0,0,0,3,0,0,0,4,0,3,0,2,0,0,0,1,5,-285.1281,363.72
778,0,0,4,2,0,0,4,0,3,0,0,2,0,0,1,0,6,-225.0049,358.71
779,0,3,0,0,0,0,3,0,0,2,1,0,0,0,4,2,6,-236.551,366.82
780,1,4,0,4,0,0,2,0,0,2,0,0,3,0,0,0,6,-150.0944,369.57
781,4,2,0,0,4,0,0,0,0,0,4,0,3,0,3,0,6,-146.9253,377.65
782,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,-273.2294,350.23
783,2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,5,-191.3098,353.37
784,2,2,4,0,0,0,0,0,0,4,0,1,0,0,4,0,6,-126.725,366.99
785,0,0,0,2,1,0,0,0,4,4,4,0,2,0,0,0,6,-138.4675,347.63
786,0,2,0,0,1,0,0,0,0,0,4,0,2,2,0,3,6,-225.4099,367.07
787,0,0,0,1,3,0,4,1,3,0,0,0,0,0,0,3,6,-365.3598,369.01
788,0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,4,-406.5528,356.47
789,0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,2,5,-243.8937,366.3
790,0,4,4,2,0,0,2,0,4,1,0,0,0,0,0,0,6,-441.6074,362.24
791,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,2,4,-380.8216,362.52
792,0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,5,-185.7382,363.38
793,3,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,6,-209.5228,359.76
794,4,0,4,4,0,0,1,0,0,2,0,0,0,0,1,0,6,-225.7526,382.24
795,4,1,0,0,0,2,0,0,0,4,0,0,3,0,0,2,6,-148.9778,374.49
796,0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,1,5,-257.9053,354.51
797,0,0,2,0,0,0,0,4,3,0,0,0,4,0,1,1,6,-304.5582,368.43
798,0,4,0,1,0,0,0,2,0,2,0,0,4,0,0,4,6,-144.4949,374.78
799,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,4,-246.8725,351.06
800,0,1,0,0,4,0,3,1,0,1,0,0,0,0,0,4,6,-217.4505,366.03
801,0,3,1,0,0,4,0,0,0,2,0,0,0,0,1,0,5,-209.1877,351.91
802,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,2,6,-189.8379,357.01
803,0,0,0,1,0,0,1,4,0,0,0,0,0,2,4,0,5,-184.0423,352.45
804,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,5,-260.8423,359.97
805,2,0,0,2,0,0,0,4,0,0,0,0,0,4,0,0,4,-553.1449,359.8
806,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,4,-173.9285,351.2
807,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,-316.3345,349.0
808,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,-544.1365,349.65
809,0,4,0,3,0,2,0,0,0,1,3,0,3,0,0,0,6,-220.8439,364.18
810,0,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,4,-322.2628,368.68
811,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,-220.6487,359.6
812,0,0,0,1,0,0,0,0,0,4,0,0,3,3,1,4,6,-263.3674,374.17
813,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,-219.4842,377.33
814,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,3,-369.5192,356.05
815,0,1,0,2,4,0,0,2,0,0,4,1,0,0,0,0,6,-253.5937,361.5
816,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,4,-480.9262,349.86
817,3,0,0,0,1,0,3,2,0,0,0,2,1,0,0,0,6,-403.9891,363.0
818,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,2,4,-390.4712,362.25
819,1,0,4,1,0,0,0,0,0,0,0,4,2,0,0,0,5,-287.1304,358.93
820,0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,6,-238.3608,377.81
821,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,4,-219.1492,371.47
822,4,0,0,2,1,0,0,4,0,0,0,4,0,1,0,0,6,-154.1535,372.71
823,0,3,3,0,0,4,0,2,3,0,0,1,0,0,0,0,6,-205.2532,368.11
824,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,4,4,-186.368,377.89
825,0,0,0,0,4,0,0,3,0,0,2,2,0,0,0,0,4,-414.8107,357.41
826,0,0,0,0,0,1,0,2,0,0,2,0,1,0,4,4,6,-221.5494,377.28
827,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-239.1967,345.35
828,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,3,-352.0425,349.33
829,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,4,-144.7874,370.99
830,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,3,-205.2705,360.27
831,2,0,2,0,0,1,0,0,0,0,0,3,1,0,0,4,6,-222.2831,376.89
832,0,0,0,1,2,0,0,4,0,0,1,0,0,4,2,0,6,-188.2028,361.57
833,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,4,-260.0355,364.2
834,0,0,0,0,4,3,3,0,1,4,4,0,0,0,0,0,6,-177.349,379.33
835,0,3,0,1,3,0,0,3,0,0,3,0,1,0,0,0,6,-192.2662,364.26
836,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,-281.7709,346.44
837,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,-464.838,355.36
838,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,-199.861,354.51
839,0,0,0,0,3,3,0,0,2,0,1,1,0,0,0,2,6,-301.187,360.95
840,0,1,0,0,0,0,0,3,0,0,4,2,2,0,4,0,6,-168.3257,367.66
841,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,-274.9986,351.64
842,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,-545.9923,346.09
843,0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,4,-334.9138,354.07
844,2,0,2,3,0,3,0,0,2,0,4,0,0,0,0,0,6,-183.892,372.64
845,0,4,0,0,0,1,3,0,1,0,0,0,3,0,2,0,6,-485.7987,363.25
846,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,4,-251.6509,361.66
847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,-192.1274,354.69
848,0,2,1,3,3,0,0,0,0,4,0,3,0,0,0,0,6,-158.565,366.54
849,3,2,0,0,0,0,0,3,4,0,0,0,0,1,0,4,6,-146.1947,385.64
850,4,0,0,1,0,0,0,0,3,0,0,0,2,4,0,1,6,-159.0442,369.27
851,0,0,0,3,0,0,0,0,3,0,3,0,0,0,2,0,4,-301.6053,355.94
852,4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,4,-163.1741,363.88
853,0,0,0,2,0,1,0,0,1,0,0,3,0,0,4,4,6,-283.6285,377.8
854,0,4,0,3,0,0,2,0,0,0,2,0,0,3,1,0,6,-368.7715,358.34
855,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,-274.3975,369.49
856,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,3,-395.8981,348.83
857,0,0,0,2,0,3,0,2,2,0,0,0,1,0,2,0,6,-251.9249,364.65
858,0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,0,5,-238.7914,357.59
859,0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,5,-222.2909,354.49
860,0,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,5,-208.6354,346.6
861,0,1,0,0,0,0,0,0,0,4,4,2,3,4,0,0,6,-150.4052,333.25
862,0,4,0,2,0,0,4,0,0,3,4,0,4,0,0,0,6,-174.2542,378.01
863,3,0,0,3,1,2,0,0,0,0,0,0,0,4,1,0,6,-358.6153,366.95
864,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,-363.8161,348.4
865,4,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,6,-246.4819,382.74
866,0,0,0,0,2,2,3,1,0,0,0,2,0,2,0,0,6,-367.978,362.12
867,4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,5,-231.4491,360.79
868,0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,4,-363.6119,359.89
869,0,0,0,0,2,0,0,3,1,0,0,1,4,0,3,0,6,-290.523,361.91
870,0,0,0,2,3,1,0,0,0,0,0,4,0,0,2,0,5,-369.6207,364.38
871,3,0,0,0,3,0,0,0,2,0,0,3,2,0,3,0,6,-433.9298,374.31
872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-486.9939,339.81
873,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,4,-201.1447,356.44
874,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,-512.3535,350.92
875,0,4,0,0,2,2,0,4,0,1,0,4,0,0,0,0,6,-291.8656,365.65
876,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,3,-422.0659,352.0
877,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,-390.404,344.67
878,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,-474.2203,341.67
879,4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,3,6,-264.9393,369.1
880,0,0,0,0,1,0,1,0,0,4,2,0,0,4,0,0,5,-274.6249,358.08
881,4,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,5,-148.0222,367.81
882,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,-503.0753,346.6
883,0,3,0,0,0,0,0,0,2,1,0,0,0,4,0,0,4,-253.4545,349.49
884,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,-177.8703,376.57
885,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,-578.825,344.21
886,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,4,-177.0223,354.99
887,4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,-356.6909,358.11
888,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-614.3985,343.33
889,0,1,0,0,3,2,4,0,2,1,0,0,0,0,0,0,6,-206.7235,364.81
890,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,-546.5394,345.3
891,4,0,0,3,0,2,0,4,0,4,0,1,0,0,0,0,6,-191.1832,373.95
892,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,3,-468.8186,353.92
893,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,-239.2459,353.98
894,0,0,0,4,0,0,3,2,0,1,0,0,4,1,0,0,6,-275.6085,357.58
